"ID_REF"	"GSM7111530"	"GSM7111531"	"GSM7111532"	"GSM7111533"	"GSM7111534"	"GSM7111535"
"TC1000002149.mm.2"	52.250664	54.46731	44.93482	58.655853	52.14656	53.371513
"TC1000002154.mm.2"	57.995255	57.590378	60.577957	64.01921	53.23693	53.362675
"TC1000002156.mm.2"	825.7061	951.71027	926.0891	845.39185	969.6767	979.063
"TC1000002160.mm.2"	33.289677	38.313587	47.32582	45.086502	38.726624	56.229332
"TC1000002164.mm.2"	124.32261	116.04899	112.74818	118.50393	146.25797	125.540886
"TC1000002170.mm.2"	180.62656	223.23083	208.36719	253.7455	318.32986	215.51031
"TC1000002172.mm.2"	77.23715	80.18994	75.74329	84.33839	85.37295	86.53036
"TC1000002175.mm.2"	69.72137	87.04447	71.39103	79.01764	81.59142	88.33071
"TC1000002185.mm.2"	208.43924	202.3116	181.05219	174.6497	174.41988	220.41544
"TC1000002195.mm.2"	36926.7	33396.242	36121.035	30176.5	37620.64	34997.957
"TC1000002197.mm.2"	47.14218	46.466156	37.449642	45.858063	45.48398	48.798122
"TC1000002199.mm.2"	190.11874	188.80896	141.41429	166.11308	184.95985	165.42586
"TC1000002200.mm.2"	78.4174	57.32307	63.595543	52.88046	67.34352	53.95963
"TC1000002205.mm.2"	189.47937	206.15135	185.0619	191.92404	230.37613	162.8258
"TC1000002208.mm.2"	62.00976	75.70158	54.258236	62.75279	65.91983	62.816124
"TC1000002210.mm.2"	3620.066	4156.2773	3584.36	2277.205	3265.6853	3380.2153
"TC1000002211.mm.2"	133.29292	117.08576	107.08205	129.32213	108.34703	107.019775
"TC1000002212.mm.2"	1701.6375	1687.8256	1551.6428	1710.1151	1908.8563	1777.7943
"TC1000002218.mm.2"	3739.3635	3988.6562	4401.137	4767.9375	4550.158	4958.556
"TC1000002224.mm.2"	1004.45056	985.7799	992.6616	1182.6766	1042.7781	1092.8767
"TC1000002229.mm.2"	187.92607	179.26665	211.32506	152.10515	185.42406	149.86899
"TC1000002233.mm.2"	135.88539	172.80573	143.28735	142.68338	104.16411	118.91964
"TC1000002234.mm.2"	5742.5713	4604.059	6290.527	7594.466	6296.526	6526.3774
"TC1000002236.mm.2"	1160.0404	1184.5999	1797.9672	4841.3726	4017.425	4169.8887
"TC1000002237.mm.2"	60.00959	87.29804	72.60521	62.16046	58.31107	56.015327
"TC1000002239.mm.2"	2911.7551	2270.8284	2490.8625	2381.436	2520.901	2749.267
"TC1000002240.mm.2"	803.23016	733.97955	774.42365	2011.8673	1795.9075	1031.5835
"TC1000002241.mm.2"	719.22064	508.2761	604.1795	599.57623	552.3894	470.0029
"TC1000002245.mm.2"	122.563255	109.56686	123.33299	126.22761	127.065834	95.88656
"TC1000002248.mm.2"	277.0928	523.0139	386.74472	455.72775	525.8955	537.7217
"TC1000002249.mm.2"	894.4442	948.1029	738.30804	670.9442	813.3569	678.3709
"TC1000002252.mm.2"	449.5218	509.0229	372.12567	286.7843	354.49692	300.49146
"TC1000002253.mm.2"	68.252396	83.271576	67.300446	77.69669	52.365807	64.81982
"TC1000002256.mm.2"	8895.989	9120.442	7858.9233	6156.991	5920.979	8185.369
"TC1000002257.mm.2"	278.64102	335.30936	286.0113	230.81071	228.00166	232.1737
"TC1000002258.mm.2"	585.34015	492.30286	571.56635	644.5219	651.0293	712.269
"TC1000002259.mm.2"	1556.7582	1667.1111	1524.0648	1517.5333	1505.383	1709.5037
"TC1000002260.mm.2"	4119.681	3866.4321	4404.0474	3266.2942	3335.47	3596.7021
"TC1000002262.mm.2"	1421.3492	1237.8989	1182.518	1187.0048	1024.3162	1448.6267
"TC1000002264.mm.2"	10984.718	12208.754	12535.205	14429.449	16444.73	13671.347
"TC1000002265.mm.2"	1260.7438	1520.4835	1331.1664	1237.1676	1411.3417	1380.8302
"TC1000002266.mm.2"	65.75178	70.71184	70.53099	66.406746	82.72742	80.62009
"TC1000002267.mm.2"	11513.047	8997.755	12317.402	12254.882	10232.86	11798.655
"TC1000002269.mm.2"	95.248795	75.601654	85.442474	167.51494	127.05697	155.36885
"TC1000002274.mm.2"	359.4278	373.6643	378.75565	492.24915	393.35992	432.0286
"TC1000002277.mm.2"	72.2199	79.082306	67.55113	68.33029	78.48014	72.57951
"TC1000002280.mm.2"	1870.9082	1775.6344	1748.1821	1873.1852	2093.2783	1914.8796
"TC1000002287.mm.2"	32.819664	31.879221	40.925198	38.218376	38.502712	33.55139
"TC1000002288.mm.2"	102.64544	101.76162	87.31025	78.74092	88.36672	72.79191
"TC1000002305.mm.2"	5109.904	4890.874	5466.9126	4312.3735	5164.526	4454.5947
"TC1000002308.mm.2"	934.2917	726.0132	926.73395	994.1852	1343.5597	1140.3328
"TC1000002313.mm.2"	1327.2054	1178.9612	1401.3618	1921.5647	1771.0732	1690.187
"TC1000002316.mm.2"	6099.742	5073.3047	6152.7236	6180.6387	7146.8276	7136.3096
"TC1000002320.mm.2"	26136.418	29672.37	29490.904	27830.543	33674.895	33834.746
"TC1000002330.mm.2"	143.6166	140.5043	157.38481	149.1368	134.48625	150.88222
"TC1000002338.mm.2"	404.8858	423.15637	513.5358	341.60706	395.42917	361.65884
"TC1000002341.mm.2"	6654.7715	9065.87	8532.574	8024.0967	8823.935	9580.267
"TC1000002350.mm.2"	37.883266	31.35677	42.711483	45.875465	38.69515	31.479252
"TC1000002353.mm.2"	13286.266	14489.455	11624.7295	7975.8203	8945.211	8463.026
"TC1000002356.mm.2"	328.48682	335.14938	247.65453	279.261	294.16647	414.522
"TC1000002357.mm.2"	7245.317	5076.5557	6213.016	8226.317	7937.4463	6600.708
"TC1000002358.mm.2"	2021.8037	2269.6924	2067.6057	2048.2192	2190.7354	2113.6067
"TC1000002363.mm.2"	520.14496	422.79877	589.7936	384.00873	411.435	360.10202
"TC1000002372.mm.2"	41.539196	32.099766	35.299137	33.78537	31.980207	37.061424
"TC1000002374.mm.2"	1301.1663	1094.9586	1446.6793	1632.5891	1477.2711	1643.608
"TC1000002376.mm.2"	952.73505	927.2309	1050.3424	1125.2927	980.5786	979.0604
"TC1000002380.mm.2"	106.869514	87.9009	75.26537	74.95855	90.18245	86.221855
"TC1000002381.mm.2"	3110.0544	3196.541	3376.622	3680.945	2986.4604	2986.4744
"TC1000002383.mm.2"	292.72482	251.20139	208.12794	224.00319	254.51312	252.30156
"TC1000002384.mm.2"	94.005714	77.06974	89.99924	84.13417	72.25464	87.11925
"TC1000002385.mm.2"	39.35702	49.36298	54.893284	43.33042	44.19139	40.831512
"TC1000002388.mm.2"	11237.881	11210.198	14912.041	15420.546	14290.849	19623.748
"TC1000002391.mm.2"	9765.002	8110.433	8780.928	10677.845	10237.685	11946.663
"TC1000002392.mm.2"	1222.3346	921.46405	1116.294	1390.0837	1062.013	1202.0795
"TC1000002393.mm.2"	40.443844	41.820446	34.160244	30.155766	36.313667	39.27278
"TC1000002396.mm.2"	154.72305	145.46169	190.33823	152.95988	151.97736	174.51358
"TC1000002398.mm.2"	856.21423	759.4828	753.07074	612.5757	624.8408	873.0603
"TC1000002399.mm.2"	923.85974	944.97375	922.5227	1064.3146	1019.12714	913.30286
"TC1000002400.mm.2"	1250.8751	1339.1821	1124.9766	1244.5852	1120.5983	1220.2356
"TC1000002401.mm.2"	117.40822	123.133286	144.29665	100.37185	110.87541	121.55168
"TC1000002405.mm.2"	13166.999	15752.858	11323.149	7951.1997	11795.161	8119.8745
"TC1000002406.mm.2"	24437.805	31191.215	22346.254	13797.233	25688.418	13644.677
"TC1000002408.mm.2"	73.37681	65.865105	76.06587	65.36142	57.841785	72.45535
"TC1000002418.mm.2"	128.77638	99.232544	129.43909	124.63455	147.18127	123.6042
"TC1000002419.mm.2"	46.85846	62.84968	59.607475	52.184666	37.967438	43.978905
"TC1000002420.mm.2"	1260.5371	928.6141	1148.6343	699.41437	596.1762	678.63104
"TC1000002422.mm.2"	443.04	410.46222	436.0635	514.58417	527.4336	490.06055
"TC1000002424.mm.2"	258.33115	311.6634	330.7238	286.25037	349.30658	255.97614
"TC1000002425.mm.2"	104.84539	73.07935	83.82413	67.45361	81.52435	72.31819
"TC1000002426.mm.2"	492.175	455.82867	416.33997	304.5914	385.41098	303.50308
"TC1000002427.mm.2"	314.37253	253.33463	302.66382	237.55873	289.25613	225.54823
"TC1000002428.mm.2"	507.03613	472.05075	509.73672	481.0604	510.7202	423.28732
"TC1000002429.mm.2"	1445.0698	1284.128	1430.5623	1016.07117	1319.8397	1245.1316
"TC1000002430.mm.2"	212.06203	190.2703	215.56987	224.04887	225.21071	177.19287
"TC1000002431.mm.2"	194.82349	187.28392	217.35326	186.23758	232.83867	194.65382
"TC1000002432.mm.2"	220.41493	242.54901	194.5484	190.22365	242.0965	182.15727
"TC1000002433.mm.2"	56.005646	59.16942	52.75576	59.920937	61.42453	56.4449
"TC1000002434.mm.2"	434.93732	374.75693	407.48517	404.31638	498.16165	376.4326
"TC1000002435.mm.2"	575.5416	581.3979	485.66754	434.7252	534.49854	500.40002
"TC1000002436.mm.2"	113.76727	89.7312	119.23324	87.921364	107.59558	92.359146
"TC1000002437.mm.2"	54.580032	83.88288	73.87579	58.780704	70.40708	60.98509
"TC1000002438.mm.2"	1057.4917	1104.9607	2382.3823	1802.929	1573.9994	3252.6812
"TC1000002440.mm.2"	252.13242	309.0689	251.60904	275.1371	257.77744	207.2921
"TC1000002442.mm.2"	1857.5425	1915.4684	1740.3463	1708.1459	1826.9908	1663.2233
"TC1000002443.mm.2"	1916.0864	1796.0927	2038.6207	2028.3068	2576.6038	1956.038
"TC1000002445.mm.2"	1261.1863	1283.0555	1134.976	1217.3634	1288.8138	1057.8413
"TC1000002448.mm.2"	16436.72	15533.904	17076.445	10010.487	10573.371	10993.093
"TC1000002451.mm.2"	14185.482	13450.811	14309.291	14594.8125	15156.836	12327.698
"TC1000002453.mm.2"	2160.047	1924.9299	1985.6016	1578.1573	1688.2518	1687.3549
"TC1000002456.mm.2"	68.02075	75.39764	75.716736	89.4332	82.36782	68.13945
"TC1000002458.mm.2"	1577.7819	1944.8635	2099.0676	2034.2874	2220.4543	2194.521
"TC1000002459.mm.2"	35.40124	44.182236	35.920956	33.9469	46.78582	34.551006
"TC1000002460.mm.2"	113.77005	187.6689	148.62689	127.13389	155.59125	169.20523
"TC1000002461.mm.2"	43.032887	44.895477	54.634357	48.144314	53.315304	59.427048
"TC1000002462.mm.2"	49.511414	44.84286	46.548546	43.641273	45.08504	44.841984
"TC1000002464.mm.2"	1465.2766	1672.1107	1849.5819	1445.686	1762.2363	1843.0255
"TC1000002467.mm.2"	9259.911	7998.677	8002.8657	7249.734	6981.219	7402.3
"TC1000002469.mm.2"	946.6994	879.12726	1045.5038	1274.3265	1098.5299	1091.873
"TC1000002470.mm.2"	117.82986	104.986	133.03014	101.96153	124.19981	114.5357
"TC1000002471.mm.2"	143.51959	156.24449	168.52821	125.71993	164.08855	128.05107
"TC1000002472.mm.2"	220.24852	375.87808	248.07733	271.31125	288.5009	275.45535
"TC1000002473.mm.2"	146.50882	180.64543	163.02118	126.98908	187.97122	126.59478
"TC1000002477.mm.2"	315.25345	308.01364	330.62128	403.803	384.97275	339.75522
"TC1000002478.mm.2"	12869.45	12426.032	12707.161	14621.503	14965.455	12632.797
"TC1000002479.mm.2"	99.72412	110.69365	118.33911	109.86189	107.62546	97.827545
"TC1000002482.mm.2"	396.0167	409.4238	362.71732	377.66833	365.44867	303.36145
"TC1000002484.mm.2"	3168.7031	3368.2488	3174.7793	3363.185	3126.8445	3317.8118
"TC1000002485.mm.2"	3359.0967	2787.2356	3806.675	4000.7292	3099.9067	3346.2646
"TC1000002487.mm.2"	10401.585	11048.263	10669.131	11133.557	10829.017	10508.0625
"TC1000002488.mm.2"	5597.96	5321.01	5930.1646	5754.5337	5714.651	4954.765
"TC1000002490.mm.2"	646.50995	689.0491	588.92676	713.83716	552.4588	509.72156
"TC1000002491.mm.2"	4152.91	4507.918	3986.0996	3211.6423	3005.1091	2877.4436
"TC1000002493.mm.2"	572.6665	611.6612	516.83716	565.1602	526.3849	603.83093
"TC1000002495.mm.2"	636.97253	760.02313	828.08606	811.9172	774.5009	753.9888
"TC1000002496.mm.2"	327.11993	377.09882	372.1451	259.22922	314.86108	317.89374
"TC1000002497.mm.2"	2109.6997	2376.0896	2381.7761	1777.0365	2313.35	1804.6101
"TC1000002498.mm.2"	1630.8223	1472.8356	1802.6405	2059.04	2308.715	2437.0198
"TC1000002499.mm.2"	2706.4705	2894.6672	2992.0032	3530.561	2746.4644	3082.701
"TC1000002500.mm.2"	620.2642	552.36206	548.8624	602.6458	552.36426	811.6671
"TC1000002501.mm.2"	4559.368	3537.8572	4224.8276	4967.9297	4760.6436	4550.462
"TC1000002503.mm.2"	89.21331	106.559235	101.79139	81.072556	103.99812	80.13888
"TC1000002504.mm.2"	1363.8546	1402.8754	1534.5724	1425.7833	1584.5852	1515.9371
"TC1000002505.mm.2"	2196.8318	2226.3215	2393.6628	3070.5247	2678.9805	2411.97
"TC1000002506.mm.2"	729.6572	797.0961	824.8589	829.28735	917.7631	851.2958
"TC1000002508.mm.2"	1532.8672	1497.8114	1087.9493	1738.9387	1820.0044	1717.1825
"TC1000002509.mm.2"	5370.7266	4230.814	3982.715	4425.178	3661.8403	3475.4
"TC1000002510.mm.2"	2435.2063	2210.6855	2568.6924	2603.4492	2930.6035	2244.7537
"TC1000002511.mm.2"	14165.701	12163.932	12360.19	13842.948	13387.342	12436.665
"TC1000002514.mm.2"	3508.081	2763.0225	3267.2056	4407.6294	3882.5137	3597.9268
"TC1000002515.mm.2"	297.53766	296.60117	275.5934	264.2838	176.51482	212.40997
"TC1000002516.mm.2"	149.51277	133.00714	115.806755	137.73997	117.09497	140.92595
"TC1000002517.mm.2"	3959.6406	5302.768	4392.3394	5505.8306	5438.6177	4980.082
"TC1000002518.mm.2"	1061.4838	1065.276	1158.6938	1223.2633	1138.8759	1092.6897
"TC1000002519.mm.2"	533.3247	629.5294	723.95575	666.90533	738.0621	561.21326
"TC1000002520.mm.2"	83.332306	76.67567	80.198265	110.53045	101.93246	105.47184
"TC1000002522.mm.2"	352.59338	408.9726	295.9212	328.8468	354.66428	281.83746
"TC1000002523.mm.2"	397.03003	424.80856	418.41196	487.3025	476.17328	468.17093
"TC1000002524.mm.2"	10431.324	10511.085	11028.204	11478.827	10832.546	10677.943
"TC1000002525.mm.2"	403.5007	304.92746	325.35352	320.67654	317.1895	348.77704
"TC1000002527.mm.2"	1430.1329	1341.6302	1378.4061	1697.9834	1614.3197	1369.3778
"TC1000002530.mm.2"	71.11401	85.96232	63.822918	84.11165	57.042973	63.476246
"TC1000002531.mm.2"	159.4234	150.27057	121.5291	156.04626	157.13994	151.0707
"TC1000002534.mm.2"	689.5321	793.80554	655.64386	706.5796	730.1846	666.76776
"TC1000002535.mm.2"	119.94304	142.18582	105.81294	105.37612	120.49639	111.660355
"TC1000002537.mm.2"	218.73637	187.49742	148.84973	144.41942	169.65535	169.03809
"TC1000002538.mm.2"	1458.243	1482.8146	1404.2263	1754.3826	1550.0958	1218.9473
"TC1000002539.mm.2"	164.08746	199.20581	180.696	199.1669	181.47485	184.14377
"TC1000002540.mm.2"	10838.434	11759.419	11275.279	11463.002	12921.859	11310.865
"TC1000002541.mm.2"	9298.432	8075.35	8292.468	10049.261	9363.399	7507.495
"TC1000002543.mm.2"	271.37656	221.82501	259.61884	172.07819	186.94464	182.57837
"TC1000002544.mm.2"	13649.169	13795.337	15819.519	16715.006	16087.663	13874.426
"TC1000002545.mm.2"	241.31854	294.90106	268.99524	255.83861	276.82678	287.68372
"TC1000002546.mm.2"	84.11879	78.33683	91.53963	103.970695	101.882774	71.42318
"TC1000002547.mm.2"	22317.541	24477.965	22146.521	24283.729	23481.215	22866.145
"TC1000002549.mm.2"	430.91138	398.74463	451.9546	353.95813	342.46442	374.45038
"TC1000002551.mm.2"	1104.8738	1378.8245	1168.7998	1162.1619	1254.3337	1095.487
"TC1000002553.mm.2"	421.2861	513.492	467.5394	325.17484	364.91928	496.07007
"TC1000002556.mm.2"	2170.0925	2411.455	2560.3604	1569.9291	1787.8871	2843.9822
"TC1000002562.mm.2"	1242.816	1079.8408	1237.4874	969.8068	1115.6802	1128.7316
"TC1000002563.mm.2"	37.212658	35.334938	31.490355	34.868797	37.176525	40.83011
"TC1000002566.mm.2"	25.101955	34.680885	30.94854	28.627243	34.327106	37.112564
"TC1000002570.mm.2"	294.01056	283.33054	330.7065	305.16397	350.99252	332.3284
"TC1000002571.mm.2"	257.8693	187.44995	226.07217	142.95409	154.68689	178.66515
"TC1000002572.mm.2"	2122.036	2170.0007	2105.2236	2728.9102	2542.2205	2346.1138
"TC1000002580.mm.2"	2629.8025	2619.9263	2354.9346	2809.7822	2515.2847	3054.6912
"TC1000002583.mm.2"	7633.1997	8714.153	6596.32	9870.468	15920.06	11868.415
"TC1000002586.mm.2"	762.9013	883.83014	631.5756	660.8069	642.32043	713.3117
"TC1000002592.mm.2"	4576.096	4102.9644	5516.337	10521.686	9199.218	9586.374
"TC1000002594.mm.2"	10651.0205	9129.623	10707.432	14372.113	10192.6045	10278.343
"TC1000002600.mm.2"	480.88617	472.9225	423.1863	360.80707	367.53165	431.14444
"TC1000002603.mm.2"	83.16642	80.53976	101.13447	86.937485	83.797455	92.61623
"TC1000002604.mm.2"	175.70764	206.56775	207.20943	206.9503	205.1601	212.78273
"TC1000002605.mm.2"	280.80463	225.20007	204.07275	414.0184	311.10498	339.15002
"TC1000002609.mm.2"	139.8721	165.66118	146.69489	119.68342	148.11267	129.0016
"TC1000002611.mm.2"	1433.0629	1411.0226	1734.3009	1640.6587	1525.3085	1447.3613
"TC1000002612.mm.2"	12258.981	11874.591	11148.883	12870.624	12373.278	11722.306
"TC1000002613.mm.2"	58.62589	55.58206	55.525524	47.55954	51.24578	50.25828
"TC1000002616.mm.2"	42.156708	39.977398	31.105995	41.642708	34.600945	28.355904
"TC1000002621.mm.2"	67.6782	70.25097	69.29255	65.28037	66.602005	59.868538
"TC1000002627.mm.2"	128737.38	127254.86	122622.15	119355.09	112516.09	125997.96
"TC1000002629.mm.2"	41.42926	41.674034	34.221912	36.347157	36.107338	47.653305
"TC1000002632.mm.2"	42.035465	37.56522	47.333347	43.35963	48.363304	41.436134
"TC1000002639.mm.2"	2236.9739	2568.813	2310.3762	2151.8552	2148.6558	2606.7039
"TC1000002642.mm.2"	726.62866	1053.3329	975.3242	802.89044	1042.6837	974.5521
"TC1000002645.mm.2"	2028.5709	2083.9866	1735.0841	1922.8823	1852.2516	1958.6542
"TC1000002646.mm.2"	48.5453	50.19938	48.382317	55.6935	43.009125	49.5095
"TC1000002647.mm.2"	44.305172	45.230087	39.68465	40.284763	28.238089	36.373367
"TC1000002649.mm.2"	49.430477	53.636436	52.24027	35.70334	38.217365	44.107166
"TC1000002650.mm.2"	1648.1993	1507.9855	1702.9248	2348.0037	2493.2727	1977.8673
"TC1000002653.mm.2"	208.446	239.14954	262.25983	201.33934	223.21033	181.52802
"TC1000002655.mm.2"	4783.593	5354.459	4574.6323	4254.299	5072.1846	4784.82
"TC1000002657.mm.2"	50.136585	51.36158	52.998585	47.300972	44.616016	35.551506
"TC1000002658.mm.2"	139.86739	121.96216	108.516655	109.96434	109.363525	101.85049
"TC1000002659.mm.2"	2648.8843	2475.2627	2236.9236	2297.4963	2846.7358	3160.338
"TC1000002660.mm.2"	173.11386	176.37152	179.48288	188.00067	199.75713	237.05353
"TC1000002664.mm.2"	1108.8029	1160.9556	942.2722	1339.0325	1477.5045	1170.6625
"TC1000002668.mm.2"	72918.02	77790.32	69770.25	69285.28	65793.14	77347.4
"TC1000002671.mm.2"	4558.7417	6222.6914	4742.0967	5073.446	5088.7617	5323.687
"TC1000002686.mm.2"	1991.3549	2307.0508	2252.431	2255.1245	2867.185	2844.1758
"TC1000002689.mm.2"	87.30347	74.29481	91.36588	74.299225	71.01987	71.47329
"TC1000002693.mm.2"	8170.573	6684.231	7185.482	12763.676	10408.058	11369.952
"TC1000002695.mm.2"	85.43206	70.20749	71.19451	72.86966	69.12846	72.278336
"TC1000002696.mm.2"	482.78864	547.3693	483.53088	516.141	525.25385	518.6185
"TC1000002700.mm.2"	9384.183	8922.326	8757.504	8918.122	10061.418	10392.747
"TC1000002702.mm.2"	3828.5696	2905.7483	2848.3225	2974.4758	3161.372	2939.231
"TC1000002708.mm.2"	62.05571	44.69102	45.679893	47.26256	42.534836	43.847507
"TC1000002714.mm.2"	734.8306	735.8329	630.664	861.5203	692.96326	611.43115
"TC1000002721.mm.2"	160.47314	191.013	151.48009	198.5805	198.6956	150.0552
"TC1000002725.mm.2"	658.52106	777.93567	679.6416	863.94867	762.13666	666.26196
"TC1000002727.mm.2"	13461.359	13005.059	11429	11485.575	11891.652	13870.171
"TC1000002729.mm.2"	46697.504	47154.14	50374.973	29666.113	28904.164	33121.996
"TC1000002751.mm.2"	27.955133	29.299152	23.74431	28.15524	28.79736	27.48528
"TC1000002759.mm.2"	46.983223	41.48009	34.881073	42.410923	42.17134	49.53618
"TC1000002766.mm.2"	476.69388	444.07355	595.2248	379.07123	301.49625	416.40875
"TC1000002773.mm.2"	49.985653	56.123703	58.920868	48.86011	35.9615	48.641666
"TC1000002775.mm.2"	4120.0435	4846.6816	4396.9585	4784.3994	4856.8164	5539.7935
"TC1000002776.mm.2"	887.59485	963.24524	902.38385	850.20874	958.8149	798.56757
"TC1000002780.mm.2"	44.527153	42.602245	49.88974	46.793503	45.856125	42.96842
"TC1000002781.mm.2"	7953.518	7425.451	8144.4253	9631.886	8733.553	10202.918
"TC1000002783.mm.2"	29.900599	33.972862	33.31755	33.036327	29.534246	31.717192
"TC1000002794.mm.2"	48.180416	57.18765	44.964634	46.19551	55.42785	47.792503
"TC1000002806.mm.2"	194.61478	178.15565	194.35341	185.09604	160.05304	171.31322
"TC1000002814.mm.2"	165.28752	204.45663	159.79446	157.5172	122.488014	151.65843
"TC1000002820.mm.2"	49.049664	67.57619	56.561455	57.69732	51.65641	47.902714
"TC1000002821.mm.2"	49.091835	54.376095	61.36637	52.929806	53.517952	48.557545
"TC1000002822.mm.2"	60.614048	53.466537	51.358166	54.93296	49.847893	84.01132
"TC1000002823.mm.2"	36.63854	33.82661	39.761627	50.58686	34.0907	35.686703
"TC1000002828.mm.2"	105.26553	99.52438	108.23994	95.09915	96.61108	100.990265
"TC1000002834.mm.2"	75.200424	89.71507	88.345985	71.44577	72.0992	56.784866
"TC1000002846.mm.2"	552.87714	657.88885	615.4611	581.21344	496.1117	466.1994
"TC1000002870.mm.2"	739.10547	676.77234	823.3238	946.63556	901.83044	839.82526
"TC1000002878.mm.2"	51048.258	46673.773	55455.527	46664.086	40038.83	55909.63
"TC1000002881.mm.2"	24.438833	26.63611	31.474539	30.074614	25.05996	21.62061
"TC1000002885.mm.2"	5173.037	5706.569	6150.2227	5302.8	5590.7007	6081.922
"TC1000002886.mm.2"	169.95618	190.20648	191.85358	140.16603	115.60838	164.27635
"TC1000002892.mm.2"	38.50237	40.290874	43.338715	43.12659	37.207108	43.498493
"TC1000002894.mm.2"	833.3688	898.95325	842.63403	567.5435	498.50064	996.49
"TC1000002897.mm.2"	6307.941	6403.448	6361.566	5601.3027	5389.7256	6969.1846
"TC1000002900.mm.2"	1293.3661	1036.4707	1219.1495	1313.8943	1544.1254	1409.6531
"TC1000002902.mm.2"	366.53253	323.73782	370.04187	472.3423	471.5982	397.38162
"TC1000002903.mm.2"	382.9747	399.40704	297.37427	248.72594	357.5694	269.087
"TC1000002905.mm.2"	40.968437	40.016792	38.121235	40.345592	41.08227	38.016685
"TC1000002906.mm.2"	628.9642	564.44525	587.93365	692.341	640.7208	646.76086
"TC1000002907.mm.2"	24414.28	22439.465	24230.893	27374.396	27091.605	26354.129
"TC1000002915.mm.2"	73.72115	56.755085	58.042007	63.31434	56.927307	83.66022
"TC1000002916.mm.2"	2124.3474	2244.629	2728.463	2240.0132	2044.302	2367.3696
"TC1000002917.mm.2"	21.628271	20.309729	21.997515	22.134743	22.214014	24.147804
"TC1000002920.mm.2"	68714.95	63201.53	77263.9	89407.17	89107.8	90233.305
"TC1000002921.mm.2"	8414.868	7873.998	8567.8545	6808.539	7787.825	7958.1196
"TC1000002926.mm.2"	1106.0239	1005.812	1059.5488	1507.6785	1199.2207	1262.4767
"TC1000002927.mm.2"	28.908888	34.616158	30.057611	32.607567	35.496075	30.04171
"TC1000002929.mm.2"	52.795723	40.51474	46.325718	50.22658	54.53935	49.572655
"TC1000002930.mm.2"	60.967373	53.352238	65.97784	49.484093	69.84354	50.62973
"TC1000002932.mm.2"	4824.7627	4118.113	4565.714	6167.04	5798.4727	5498.229
"TC1000002940.mm.2"	11477.416	12225.115	13504.56	14929.41	17391.79	17120.424
"TC1000002943.mm.2"	2345.8767	2160.5198	2308.1323	2082.2007	2367.941	2204.3625
"TC1000002944.mm.2"	3302.877	3945.7036	3974.5015	4314.449	4408.985	4854.7686
"TC1000002945.mm.2"	15581.675	15937.159	15994.129	16646.19	14967.859	17434.47
"TC1000002983.mm.2"	91.346985	95.98143	139.70744	98.00298	82.647995	98.31018
"TC1000002998.mm.2"	1514.3347	1326.3206	1642.3102	2277.5122	1911.781	1950.9952
"TC1000003007.mm.2"	8292.462	7056.6562	6209.657	7962.9766	8075.217	8820.348
"TC1000003018.mm.2"	2743.922	2990.3562	2629.3176	2805.3818	3154.427	2738.0261
"TC1000003019.mm.2"	1750.3966	1759.1776	1430.7051	802.0295	905.05414	963.3535
"TC1000003023.mm.2"	1734.137	1401.7019	2130.8323	2098.7305	1878.3496	1695.7378
"TC1000003032.mm.2"	29854.912	31372.21	34613.98	34720.402	36488.164	32305.672
"TC1000003035.mm.2"	749.44696	873.8196	751.79346	913.7793	1045.179	1135.0338
"TC1000003044.mm.2"	90.8885	72.04291	71.85105	78.58843	76.129555	74.04075
"TC1000003047.mm.2"	279.55426	319.50876	291.6145	328.81833	260.4701	298.65555
"TC1000003049.mm.2"	1860.5902	1736.2612	1577.199	1618.1606	1429.9581	1906.7528
"TC1000003050.mm.2"	5276.47	6024.932	5096.41	6040.365	7742.1626	7250.539
"TC1000003052.mm.2"	54.80317	62.165455	63.671154	56.43188	66.179596	50.223724
"TC1000003056.mm.2"	1478.2725	1523.3024	1575.0381	1793.8833	1762.3097	2102.6992
"TC1000003066.mm.2"	4160.6177	4063.554	4116.295	4277.7554	5144.634	3231.8188
"TC1000003069.mm.2"	6280.003	7475.786	8130.7944	8757.66	8431.41	9947.354
"TC1000003078.mm.2"	25.48223	26.449966	23.3478	25.465206	22.852291	24.748352
"TC1000003090.mm.2"	633.24274	531.0482	415.35666	577.10284	596.96454	513.0774
"TC1000003093.mm.2"	2254.6072	2455.355	2054.7312	2498.6548	1976.2219	2168.8035
"TC1000003094.mm.2"	446.4326	355.79446	456.16537	423.6193	425.39923	425.1114
"TC1000003095.mm.2"	99.20365	85.512115	98.22557	98.05353	120.226746	121.68429
